#K-Path     Band-1    Band-2    Band-3    Band-4      ...     Band-n
  3.7713  -49.3613  -49.2975  -49.2920  -44.3422  -44.2814  -44.2738  -23.5464  -23.4936  -23.2816  -23.2390   -7.0754   -6.7840   -6.1504   -5.3111   -5.2343   -5.2270   -4.8294   -4.7653   -4.7264   -4.4174   -4.3945   -4.2500   -2.7066   -2.5113   -2.1032   -1.5294   -0.9089    3.9692    4.3588    4.5249    4.5518    5.4077    6.4912    6.5156    6.7686    7.1334   13.1860   13.2236   13.6780   13.7747   15.2592   15.3126   16.2706   16.7315   17.0906   17.6219   18.2150   18.3562
  3.8028  -49.3613  -49.2974  -49.2920  -44.3422  -44.2814  -44.2738  -23.5471  -23.4931  -23.2814  -23.2387   -7.0742   -6.7813   -6.1504   -5.3127   -5.2400   -5.2272   -4.8281   -4.7609   -4.7279   -4.4221   -4.3998   -4.2442   -2.7061   -2.5108   -2.1039   -1.5243   -0.9089    3.9695    4.3589    4.5248    4.5518    5.4074    6.4083    6.5180    6.8380    7.1501   13.1796   13.2144   13.6560   13.7720   15.2584   15.3356   16.2850   16.7296   17.0964   17.6278   18.2112   18.3619
  3.8342  -49.3613  -49.2974  -49.2921  -44.3422  -44.2814  -44.2738  -23.5498  -23.4915  -23.2811  -23.2382   -7.0707   -6.7733   -6.1501   -5.3180   -5.2563   -5.2278   -4.8243   -4.7488   -4.7324   -4.4336   -4.4152   -4.2287   -2.7047   -2.5093   -2.1057   -1.5097   -0.9089    3.9705    4.3590    4.5244    4.5519    5.4065    6.2549    6.5253    6.9379    7.2130   13.1599   13.1864   13.5949   13.7644   15.2562   15.4014   16.3269   16.7241   17.1139   17.6453   18.1995   18.3791
  3.8656  -49.3613  -49.2974  -49.2921  -44.3422  -44.2814  -44.2738  -23.5538  -23.4888  -23.2805  -23.2371   -7.0654   -6.7596   -6.1496   -5.3274   -5.2809   -5.2287   -4.8179   -4.7398   -4.7327   -4.4471   -4.4390   -4.2069   -2.7026   -2.5068   -2.1088   -1.4862   -0.9088    3.9719    4.3588    4.5238    4.5519    5.4052    6.0883    6.5374    6.9989    7.3354   13.1261   13.1380   13.5071   13.7538   15.2530   15.5015   16.3932   16.7149   17.1428   17.6746   18.1805   18.4079
  3.8971  -49.3613  -49.2974  -49.2921  -44.3422  -44.2814  -44.2738  -23.5595  -23.4849  -23.2798  -23.2359   -7.0591   -6.7396   -6.1490   -5.3419   -5.3117   -5.2300   -4.8092   -4.7499   -4.7175   -4.4687   -4.4572   -4.1817   -2.7000   -2.5035   -2.1131   -1.4552   -0.9087    3.9736    4.3576    4.5230    4.5520    5.4034    5.9203    6.5543    7.0316    7.4950   13.0663   13.0771   13.4078   13.7423   15.2484   15.6271   16.4789   16.7028   17.1821   17.7151   18.1543   18.4482
  3.9285  -49.3613  -49.2974  -49.2920  -44.3421  -44.2814  -44.2738  -23.5667  -23.4799  -23.2790  -23.2343   -7.0525   -6.7129   -6.1482   -5.3627   -5.3465   -5.2316   -4.7983   -4.7623   -4.7090   -4.5010   -4.4585   -4.1546   -2.6972   -2.4996   -2.1184   -1.4184   -0.9086    3.9753    4.3543    4.5221    4.5522    5.4012    5.7557    6.5756    7.0548    7.6703   12.9683   13.0124   13.3110   13.7321   15.2423   15.7718   16.5780   16.6883   17.2316   17.7666   18.1213   18.4998
  3.9600  -49.3613  -49.2974  -49.2920  -44.3422  -44.2814  -44.2738  -23.5752  -23.4737  -23.2781  -23.2328   -7.0464   -6.6791   -6.1472   -5.3910   -5.3838   -5.2334   -4.7874   -4.7747   -4.7112   -4.5324   -4.4479   -4.1265   -2.6945   -2.4952   -2.1248   -1.3775   -0.9085    3.9768    4.3468    4.5210    4.5523    5.3987    5.5980    6.6012    7.0759    7.8516   12.8452   12.9323   13.2238   13.7245   15.2343   15.9307   16.6716   16.6838   17.2902   17.8286   18.0821   18.5628
  3.9914  -49.3613  -49.2974  -49.2920  -44.3421  -44.2813  -44.2738  -23.5850  -23.4663  -23.2770  -23.2311   -7.0415   -6.6383   -6.1461   -5.4278   -5.4223   -5.2353   -4.7969   -4.7669   -4.7243   -4.5598   -4.4257   -4.0977   -2.6919   -2.4906   -2.1321   -1.3344   -0.9084    3.9777    4.3322    4.5198    4.5525    5.3961    5.4513    6.6310    7.0979    8.0357   12.7041   12.8379   13.1461   13.7204   15.2242   16.1006   16.6536   16.7891   17.3582   17.9010   18.0375   18.6373
  4.0228  -49.3613  -49.2974  -49.2920  -44.3421  -44.2813  -44.2738  -23.5960  -23.4582  -23.2757  -23.2293   -7.0381   -6.5908   -6.1449   -5.4735   -5.4612   -5.2375   -4.8154   -4.7499   -4.7459   -4.5806   -4.3951   -4.0686   -2.6897   -2.4859   -2.1402   -1.2909   -0.9082    3.9777    4.3061    4.5187    4.5527    5.3205    5.3934    6.6645    7.1217    8.2208   12.5532   12.7311   13.0751   13.7195   15.2123   16.2779   16.6345   16.8874   17.4344   17.9831   17.9880   18.7229
  4.0543  -49.3613  -49.2974  -49.2920  -44.3422  -44.2814  -44.2738  -23.6081  -23.4494  -23.2748  -23.2276   -7.0364   -6.5372   -6.1435   -5.5273   -5.4999   -5.2397   -4.8359   -4.7728   -4.7305   -4.5931   -4.3597   -4.0393   -2.6878   -2.4815   -2.1490   -1.2487   -0.9081    3.9765    4.2634    4.5175    4.5529    5.2113    5.3906    6.7014    7.1477    8.4054   12.3986   12.6139   13.0086   13.7213   15.1976   16.4569   16.6146   16.9741   17.5187   17.9341   18.0747   18.8197
  4.0857  -49.3613  -49.2974  -49.2920  -44.3422  -44.2814  -44.2738  -23.6204  -23.4397  -23.2734  -23.2260   -7.0367   -6.4786   -6.1421   -5.5876   -5.5380   -5.2420   -4.8578   -4.8029   -4.7095   -4.5967   -4.3219   -4.0098   -2.6864   -2.4775   -2.1584   -1.2090   -0.9079    3.9734    4.2005    4.5164    4.5531    5.1289    5.3882    6.7416    7.1768    8.5885   12.2451   12.4886   12.9457   13.7254   15.1805   16.5949   16.6237   17.0534   17.6116   17.8771   18.1756   18.9279
  4.1171  -49.3613  -49.2974  -49.2920  -44.3421  -44.2814  -44.2738  -23.6334  -23.4293  -23.2717  -23.2242   -7.0389   -6.4168   -6.1405   -5.6515   -5.5751   -5.2442   -4.8806   -4.8348   -4.6869   -4.5918   -4.2835   -3.9801   -2.6854   -2.4742   -2.1681   -1.1733   -0.9077    3.9659    4.1181    4.5155    4.5534    5.0747    5.3860    6.7847    7.2089    8.7690   12.0969   12.3575   12.8857   13.7312   15.1612   16.5755   16.7436   17.1514   17.7128   17.8176   18.2852   19.0469
  4.1486  -49.3613  -49.2974  -49.2920  -44.3421  -44.2813  -44.2738  -23.6467  -23.4183  -23.2701  -23.2225   -7.0433   -6.3540   -6.1389   -5.7155   -5.6110   -5.2465   -4.9042   -4.8676   -4.6630   -4.5788   -4.2457   -3.9503   -2.6848   -2.4716   -2.1780   -1.1425   -0.9075    3.9398    4.0335    4.5147    4.5536    5.0461    5.3842    6.8303    7.2443    8.9452   11.9564   12.2221   12.8287   13.7386   15.1394   16.5572   16.7743   17.3046   17.7563   17.8222   18.4031   19.1766
  4.1800  -49.3613  -49.2974  -49.2920  -44.3421  -44.2813  -44.2738  -23.6604  -23.4072  -23.2686  -23.2211   -7.0498   -6.2944   -6.1372   -5.7741   -5.6454   -5.2486   -4.9281   -4.9005   -4.6381   -4.5586   -4.2092   -3.9205   -2.6845   -2.4700   -2.1881   -1.1173   -0.9073    3.8531    3.9938    4.5141    4.5539    5.0376    5.3828    6.8778    7.2826    9.1149   11.8271   12.0844   12.7746   13.7460   15.1152   16.5397   16.7205   17.5072   17.6940   17.9399   18.5286   19.3165
  4.2114  -49.3613  -49.2974  -49.2920  -44.3421  -44.2813  -44.2738  -23.6740  -23.3956  -23.2670  -23.2199   -7.0587   -6.2451   -6.1355   -5.8193   -5.6783   -5.2507   -4.9521   -4.9332   -4.6123   -4.5320   -4.1745   -3.8908   -2.6847   -2.4694   -2.1980   -1.0982   -0.9070    3.7288    3.9820    4.5137    4.5542    5.0439    5.3820    6.9270    7.3242    9.2756   11.7126   11.9459   12.7236   13.7537   15.0889   16.5236   16.6076   17.6314   17.7378   18.0660   18.6613   19.4667
  4.2429  -49.3613  -49.2974  -49.2920  -44.3421  -44.2813  -44.2738  -23.6876  -23.3841  -23.2655  -23.2188   -7.0700   -6.2167   -6.1338   -5.8396   -5.7094   -5.2526   -4.9759   -4.9651   -4.5861   -4.4998   -4.1420   -3.8615   -2.6852   -2.4699   -2.2077   -1.0857   -0.9068    3.5944    3.9754    4.5134    4.5545    5.0600    5.3816    6.9775    7.3686    9.4234   11.6174   11.8081   12.6757   13.7612   15.0608   16.4531   16.5087   17.5693   17.9856   18.2005   18.8003   19.6272
  4.2743  -49.3613  -49.2974  -49.2920  -44.3421  -44.2813  -44.2738  -23.7011  -23.3727  -23.2637  -23.2176   -7.0839   -6.2174   -6.1321   -5.8266   -5.7387   -5.2543   -4.9993   -4.9961   -4.5595   -4.4625   -4.1119   -3.8328   -2.6860   -2.4714   -2.2171   -1.0798   -0.9066    3.4574    3.9701    4.5134    4.5548    5.0826    5.3818    7.0287    7.4159    9.5537   11.5469   11.6725   12.6311   13.7684   15.0313   16.2691   16.4954   17.5084   18.2460   18.3437   18.9449   19.7985
  4.3057  -49.3613  -49.2974  -49.2920  -44.3421  -44.2813  -44.2738  -23.7141  -23.3615  -23.2621  -23.2165   -7.1003   -6.2421   -6.1305   -5.7853   -5.7660   -5.2559   -5.0257   -5.0220   -4.5330   -4.4208   -4.0841   -3.8050   -2.6871   -2.4740   -2.2259   -1.0805   -0.9064    3.3218    3.9655    4.5135    4.5552    5.1091    5.3825    7.0802    7.4658    9.6608   11.5069   11.5402   12.5900   13.7751   15.0009   16.0646   16.4837   17.4494   18.4956   18.5167   19.0943   19.9731
  4.3372  -49.3613  -49.2974  -49.2920  -44.3421  -44.2813  -44.2738  -23.7267  -23.3506  -23.2606  -23.2155   -7.1190   -6.2788   -6.1289   -5.7914   -5.7280   -5.2572   -5.0538   -5.0439   -4.5067   -4.3753   -4.0588   -3.7785   -2.6885   -2.4776   -2.2341   -1.0874   -0.9062    3.1899    3.9613    4.5137    4.5555    5.1375    5.3836    7.1314    7.5178    9.7395   11.4123   11.5027   12.5524   13.7814   14.9701   15.8463   16.4736   17.3928   18.6561   18.7960   19.2471   20.1244
  4.3686  -49.3613  -49.2974  -49.2920  -44.3421  -44.2813  -44.2738  -23.7387  -23.3404  -23.2591  -23.2146   -7.1399   -6.3186   -6.1273   -5.8148   -5.6641   -5.2583   -5.0802   -5.0647   -4.4812   -4.3266   -4.0358   -3.7535   -2.6901   -2.4819   -2.2415   -1.1001   -0.9060    3.0639    3.9574    4.5141    4.5558    5.1665    5.3852    7.1818    7.5714    9.7871   11.2902   11.5377   12.5185   13.7867   14.9394   15.6190   16.4649   17.3392   18.8250   19.0830   19.4022   20.2530
  4.4000  -49.3613  -49.2974  -49.2920  -44.3421  -44.2813  -44.2738  -23.7498  -23.3309  -23.2577  -23.2138   -7.1624   -6.3569   -6.1258   -5.8360   -5.5992   -5.2591   -5.1047   -5.0843   -4.4566   -4.2754   -4.0150   -3.7304   -2.6921   -2.4870   -2.2482   -1.1178   -0.9058    2.9452    3.9538    4.5146    4.5561    5.1948    5.3870    7.2307    7.6261    9.8047   11.1749   11.6105   12.4886   13.7913   14.9094   15.3863   16.4575   17.2891   19.0021   19.3765   19.5579   20.3847
  4.4315  -49.3613  -49.2974  -49.2920  -44.3421  -44.2813  -44.2738  -23.7601  -23.3219  -23.2564  -23.2129   -7.1859   -6.3914   -6.1245   -5.8551   -5.5367   -5.2596   -5.1270   -5.1025   -4.4333   -4.2228   -3.9965   -3.7095   -2.6943   -2.4924   -2.2541   -1.1396   -0.9056    2.8355    3.9506    4.5152    4.5564    5.2217    5.3892    7.2776    7.6808    9.7975   11.0676   11.7164   12.4632   13.7955   14.8807   15.1510   16.4515   17.2430   19.1872   19.6752   19.7122   20.5261
  4.4629  -49.3613  -49.2974  -49.2920  -44.3421  -44.2813  -44.2738  -23.7693  -23.3135  -23.2549  -23.2119   -7.2095   -6.4214   -6.1232   -5.8720   -5.4785   -5.2598   -5.1471   -5.1192   -4.4117   -4.1700   -3.9801   -3.6908   -2.6966   -2.4980   -2.2591   -1.1643   -0.9054    2.7358    3.9478    4.5158    4.5567    5.2467    5.3914    7.3216    7.7347    9.7724   10.9696   11.8475   12.4433   13.7991   14.8539   14.9152   16.4467   17.2014   19.3797   19.8630   19.9776   20.6680
  4.4944  -49.3613  -49.2974  -49.2920  -44.3421  -44.2813  -44.2738  -23.7777  -23.3066  -23.2540  -23.2110   -7.2323   -6.4466   -6.1221   -5.8868   -5.4263   -5.2598   -5.1648   -5.1342   -4.3922   -4.1184   -3.9659   -3.6746   -2.6991   -2.5036   -2.2633   -1.1906   -0.9053    2.6471    3.9453    4.5164    4.5569    5.2689    5.3937    7.3620    7.7862    9.7365   10.8815   11.9942   12.4319   13.8018   14.6800   14.8295   16.4426   17.1645   19.5789   20.0071   20.2817   20.8101
  4.5258  -49.3613  -49.2974  -49.2920  -44.3421  -44.2813  -44.2738  -23.7848  -23.3005  -23.2531  -23.2103   -7.2534   -6.4671   -6.1212   -5.8993   -5.3809   -5.2594   -5.1799   -5.1474   -4.3750   -4.0698   -3.9538   -3.6608   -2.7017   -2.5089   -2.2667   -1.2170   -0.9051    2.5706    3.9432    4.5170    4.5571    5.2883    5.3958    7.3979    7.8341    9.6959   10.8048   12.1414   12.4384   13.8039   14.4473   14.8079   16.4395   17.1328   19.7838   20.1412   20.5848   20.9489
  4.5572  -49.3613  -49.2974  -49.2920  -44.3421  -44.2813  -44.2738  -23.7906  -23.2954  -23.2522  -23.2094   -7.2719   -6.4833   -6.1203   -5.9095   -5.3431   -5.2588   -5.1925   -5.1586   -4.3604   -4.0261   -3.9439   -3.6496   -2.7041   -2.5136   -2.2695   -1.2416   -0.9050    2.5069    3.9415    4.5175    4.5573    5.3044    5.3977    7.4287    7.8768    9.6558   10.7404   12.2527   12.4947   13.8056   14.2188   14.7897   16.4372   17.1065   19.9925   20.2611   20.8829   21.0813
  4.5887  -49.3613  -49.2974  -49.2920  -44.3421  -44.2813  -44.2737  -23.7950  -23.2916  -23.2517  -23.2088   -7.2872   -6.4954   -6.1197   -5.9175   -5.3133   -5.2581   -5.2023   -5.1676   -4.3487   -3.9894   -3.9361   -3.6409   -2.7063   -2.5176   -2.2715   -1.2631   -0.9049    2.4567    3.9402    4.5180    4.5574    5.3172    5.3994    7.4536    7.9126    9.6203   10.6890   12.2964   12.6272   13.8069   13.9968   14.7752   16.4354   17.0858   20.2015   20.3624   21.1550   21.2200
  4.6201  -49.3613  -49.2974  -49.2920  -44.3421  -44.2813  -44.2737  -23.7984  -23.2887  -23.2511  -23.2082   -7.2985   -6.5039   -6.1193   -5.9232   -5.2919   -5.2574   -5.2094   -5.1743   -4.3403   -3.9615   -3.9305   -3.6348   -2.7081   -2.5205   -2.2729   -1.2796   -0.9048    2.4205    3.9393    4.5183    4.5576    5.3264    5.4006    7.4719    7.9396    9.5925   10.6519   12.3070   12.7945   13.7873   13.8077   14.7646   16.4345   17.0709   20.4025   20.4395   21.2823   21.4702
  4.6515  -49.3613  -49.2974  -49.2920  -44.3421  -44.2813  -44.2737  -23.8004  -23.2871  -23.2509  -23.2079   -7.3055   -6.5088   -6.1190   -5.9266   -5.2790   -5.2569   -5.2136   -5.1784   -4.3351   -3.9441   -3.9272   -3.6311   -2.7092   -2.5224   -2.2737   -1.2902   -0.9048    2.3986    3.9387    4.5185    4.5576    5.3319    5.4013    7.4831    7.9566    9.5747   10.6293   12.3091   12.9532   13.6078   13.8082   14.7581   16.4338   17.0619   20.4879   20.5725   21.3463   21.4228
  4.6830  -49.3613  -49.2974  -49.2920  -44.3421  -44.2813  -44.2737  -23.8011  -23.2865  -23.2508  -23.2078   -7.3078   -6.5104   -6.1189   -5.9278   -5.2746   -5.2568   -5.2150   -5.1798   -4.3334   -3.9381   -3.9260   -3.6299   -2.7096   -2.5230   -2.2740   -1.2938   -0.9048    2.3913    3.9385    4.5186    4.5576    5.3338    5.4016    7.4868    7.9623    9.5686   10.6217   12.3094   13.0323   13.5223   13.8084   14.7560   16.4336   17.0589   20.5045   20.6488   21.3441   21.3689
  4.6830  -49.3613  -49.2974  -49.2920  -44.3421  -44.2813  -44.2737  -23.8011  -23.2865  -23.2508  -23.2078   -7.3078   -6.5104   -6.1189   -5.9278   -5.2746   -5.2568   -5.2150   -5.1798   -4.3334   -3.9381   -3.9260   -3.6299   -2.7096   -2.5230   -2.2740   -1.2938   -0.9048    2.3913    3.9385    4.5186    4.5576    5.3338    5.4016    7.4868    7.9623    9.5686   10.6217   12.3094   13.0323   13.5223   13.8084   14.7560   16.4336   17.0589   20.5045   20.6488   21.3444   21.3700
  4.7063  -49.3613  -49.2974  -49.2920  -44.3421  -44.2813  -44.2738  -23.8007  -23.2867  -23.2508  -23.2078   -7.3067   -6.5099   -6.1191   -5.9270   -5.2778   -5.2577   -5.2141   -5.1775   -4.3354   -3.9403   -3.9268   -3.6304   -2.7089   -2.5224   -2.2741   -1.2929   -0.9055    2.3954    3.9391    4.5184    4.5574    5.3333    5.4008    7.4878    7.9629    9.5707   10.6242   12.3079   13.0083   13.5460   13.8093   14.7549   16.4340   17.0522   20.4830   20.6346   21.3615   21.3717
  4.7296  -49.3613  -49.2974  -49.2921  -44.3421  -44.2813  -44.2738  -23.7996  -23.2873  -23.2509  -23.2079   -7.3032   -6.5082   -6.1196   -5.9246   -5.2865   -5.2604   -5.2113   -5.1713   -4.3414   -3.9467   -3.9292   -3.6322   -2.7069   -2.5205   -2.2743   -1.2902   -0.9077    2.4076    3.9408    4.5178    4.5565    5.3318    5.3985    7.4907    7.9646    9.5769   10.6318   12.3036   12.9471   13.6060   13.8124   14.7517   16.4352   17.0325   20.4205   20.5968   21.3613   21.4272
  4.7529  -49.3612  -49.2974  -49.2922  -44.3421  -44.2813  -44.2740  -23.7978  -23.2882  -23.2511  -23.2082   -7.2975   -6.5054   -6.1205   -5.9206   -5.2992   -5.2650   -5.2065   -5.1628   -4.3516   -3.9571   -3.9329   -3.6352   -2.7036   -2.5175   -2.2746   -1.2857   -0.9114    2.4278    3.9437    4.5167    4.5551    5.3291    5.3947    7.4952    7.9676    9.5871   10.6444   12.2963   12.8659   13.6832   13.8188   14.7464   16.4378   16.9999   20.3225   20.5446   21.3444   21.5103
  4.7763  -49.3612  -49.2974  -49.2923  -44.3420  -44.2813  -44.2741  -23.7952  -23.2895  -23.2512  -23.2085   -7.2895   -6.5015   -6.1219   -5.9148   -5.3146   -5.2713   -5.2000   -5.1534   -4.3659   -3.9711   -3.9380   -3.6393   -2.6991   -2.5133   -2.2751   -1.2796   -0.9165    2.4559    3.9478    4.5152    4.5532    5.3252    5.3900    7.5010    7.9722    9.6010   10.6623   12.2862   12.7758   13.7578   13.8368   14.7389   16.4427   16.9550   20.1962   20.4860   21.3067   21.4228
  4.7996  -49.3612  -49.2974  -49.2924  -44.3420  -44.2812  -44.2743  -23.7919  -23.2911  -23.2514  -23.2088   -7.2793   -6.4964   -6.1238   -5.9072   -5.3319   -5.2793   -5.1917   -5.1439   -4.3846   -3.9881   -3.9444   -3.6446   -2.6934   -2.5082   -2.2758   -1.2719   -0.9229    2.4916    3.9529    4.5134    4.5507    5.3199    5.3846    7.5077    7.9789    9.6183   10.6853   12.2731   12.6825   13.7951   13.8948   14.7292   16.4511   16.8985   20.0475   20.4259   21.2273   21.2758
  4.8229  -49.3612  -49.2974  -49.2926  -44.3419  -44.2812  -44.2746  -23.7879  -23.2930  -23.2517  -23.2093   -7.2670   -6.4902   -6.1262   -5.8976   -5.3506   -5.2889   -5.1819   -5.1347   -4.4078   -4.0073   -3.9520   -3.6511   -2.6868   -2.5023   -2.2767   -1.2628   -0.9306    2.5348    3.9592    4.5111    4.5478    5.3129    5.3789    7.5145    7.9880    9.6386   10.7137   12.2570   12.5891   13.8046   13.9790   14.7169   16.4639   16.8315   19.8817   20.3667   21.0664   21.1955
  4.8462  -49.3611  -49.2974  -49.2928  -44.3419  -44.2812  -44.2749  -23.7831  -23.2953  -23.2520  -23.2098   -7.2526   -6.4829   -6.1292   -5.8859   -5.3706   -5.3000   -5.1709   -5.1261   -4.4356   -4.0281   -3.9608   -3.6587   -2.6792   -2.4958   -2.2778   -1.2523   -0.9396    2.5850    3.9665    4.5084    4.5444    5.3044    5.3734    7.5209    8.0001    9.6615   10.7476   12.2374   12.4979   13.8064   14.0665   14.7018   16.4822   16.7550   19.7029   20.3088   20.8993   21.1188
  4.8695  -49.3611  -49.2973  -49.2931  -44.3418  -44.2812  -44.2752  -23.7776  -23.2978  -23.2523  -23.2104   -7.2362   -6.4744   -6.1327   -5.8721   -5.3916   -5.3124   -5.1589   -5.1183   -4.4679   -4.0496   -3.9707   -3.6673   -2.6709   -2.4886   -2.2791   -1.2406   -0.9498    2.6420    3.9749    4.5053    4.5406    5.2944    5.3682    7.5263    8.0156    9.6865   10.7868   12.2133   12.4111   13.8039   14.1518   14.6834   16.5079   16.6705   19.5144   20.2502   20.7397   21.0401
  4.8929  -49.3611  -49.2973  -49.2933  -44.3418  -44.2812  -44.2756  -23.7716  -23.3005  -23.2527  -23.2110   -7.2179   -6.4649   -6.1367   -5.8563   -5.4137   -5.3259   -5.1465   -5.1109   -4.5047   -4.0713   -3.9816   -3.6771   -2.6619   -2.4811   -2.2808   -1.2279   -0.9610    2.7053    3.9843    4.5019    4.5364    5.2831    5.3633    7.5300    8.0348    9.7132   10.8315   12.1828   12.3317   13.7971   14.2334   14.6611   16.5408   16.5804   19.3189   20.1854   20.5950   20.9629
  4.9162  -49.3610  -49.2973  -49.2936  -44.3417  -44.2812  -44.2760  -23.7648  -23.3035  -23.2531  -23.2117   -7.1978   -6.4542   -6.1411   -5.8384   -5.4365   -5.3404   -5.1347   -5.1035   -4.5457   -4.0926   -3.9934   -3.6878   -2.6525   -2.4734   -2.2827   -1.2143   -0.9733    2.7745    3.9947    4.4981    4.5318    5.2710    5.3589    7.5318    8.0579    9.7410   10.8814   12.1415   12.2649   13.7856   14.3101   14.6346   16.4818   16.5862   19.1192   20.1050   20.4751   20.8884
  4.9395  -49.3610  -49.2973  -49.2939  -44.3416  -44.2811  -44.2765  -23.7574  -23.3065  -23.2535  -23.2125   -7.1761   -6.4425   -6.1458   -5.8187   -5.4602   -5.3557   -5.1252   -5.0947   -4.5905   -4.1133   -4.0060   -3.6995   -2.6428   -2.4654   -2.2849   -1.2000   -0.9865    2.8493    4.0061    4.4939    4.5269    5.2586    5.3547    7.5312    8.0849    9.7694   10.9364   12.0867   12.2139   13.7691   14.3806   14.6046   16.3827   16.6375   18.9178   20.0004   20.3891   20.8178
  4.9628  -49.3609  -49.2973  -49.2943  -44.3415  -44.2811  -44.2770  -23.7494  -23.3098  -23.2540  -23.2133   -7.1528   -6.4296   -6.1505   -5.7973   -5.4845   -5.3717   -5.1196   -5.0833   -4.6384   -4.1329   -4.0192   -3.7121   -2.6328   -2.4574   -2.2875   -1.1852   -1.0005    2.9290    4.0183    4.4894    4.5217    5.2463    5.3508    7.5284    8.1156    9.7979   10.9961   12.0227   12.1755   13.7474   14.4389   14.5757   16.2822   16.6962   18.7174   19.8734   20.3349   20.7519
  4.9861  -49.3609  -49.2972  -49.2946  -44.3414  -44.2811  -44.2775  -23.7409  -23.3132  -23.2547  -23.2143   -7.1282   -6.4158   -6.1553   -5.7746   -5.5091   -5.3882   -5.1182   -5.0696   -4.6885   -4.1515   -4.0330   -3.7255   -2.6228   -2.4494   -2.2904   -1.1700   -1.0152    3.0132    4.0314    4.4845    4.5163    5.2346    5.3471    7.5232    8.1499    9.8261   11.0599   11.9563   12.1436   13.7203   14.4600   14.5728   16.1829   16.7589   18.5220   19.7332   20.3029   20.6913
  5.0095  -49.3608  -49.2972  -49.2950  -44.3413  -44.2810  -44.2781  -23.7319  -23.3167  -23.2553  -23.2154   -7.1025   -6.4010   -6.1599   -5.7511   -5.5335   -5.4051   -5.1205   -5.0547   -4.7399   -4.1690   -4.0472   -3.7397   -2.6128   -2.4414   -2.2937   -1.1547   -1.0306    3.1013    4.0453    4.4794    4.5106    5.2241    5.3435    7.5158    8.1873    9.8534   11.1270   11.8907   12.1158   13.6882   14.4274   14.6119   16.0874   16.8201   18.3367   19.5876   20.2849   20.6367
  5.0328  -49.3607  -49.2972  -49.2955  -44.3412  -44.2810  -44.2787  -23.7223  -23.3204  -23.2560  -23.2165   -7.0756   -6.3853   -6.1642   -5.7280   -5.5566   -5.4224   -5.1268   -5.0394   -4.7912   -4.1853   -4.0618   -3.7545   -2.6030   -2.4336   -2.2973   -1.1393   -1.0466    3.1929    4.0600    4.4739    4.5047    5.2151    5.3401    7.5065    8.2273    9.8797   11.1960   11.8277   12.0918   13.6510   14.3718   14.6612   15.9989   16.8708   18.1699   19.4413   20.2756   20.5889
  5.0561  -49.3607  -49.2972  -49.2959  -44.3411  -44.2810  -44.2793  -23.7123  -23.3240  -23.2567  -23.2178   -7.0480   -6.3689   -6.1679   -5.7080   -5.5760   -5.4397   -5.1376   -5.0241   -4.8407   -4.2006   -4.0764   -3.7699   -2.5934   -2.4259   -2.3013   -1.1241   -1.0630    3.2872    4.0754    4.4682    4.4986    5.2083    5.3369    7.4955    8.2695    9.9043   11.2656   11.7675   12.0732   13.6091   14.3060   14.7071   15.9212   16.8966   18.0344   19.2972   20.2713   20.5491
  5.0794  -49.3606  -49.2971  -49.2964  -44.3409  -44.2809  -44.2799  -23.7018  -23.3278  -23.2575  -23.2191   -7.0198   -6.3520   -6.1708   -5.6969   -5.5859   -5.4570   -5.1544   -5.0094   -4.8862   -4.2150   -4.0910   -3.7858   -2.5841   -2.4184   -2.3056   -1.1092   -1.0798    3.3838    4.0915    4.4622    4.4924    5.2041    5.3338    7.4828    8.3135    9.9270   11.3333   11.7093   12.0624   13.5621   14.2334   14.7443   15.8583   16.8799   17.9456   19.1576   20.2691   20.5187
  5.1028  -49.3605  -49.2971  -49.2968  -44.3408  -44.2809  -44.2806  -23.6909  -23.3316  -23.2585  -23.2205   -6.9911   -6.3350   -6.1726   -5.7009   -5.5807   -5.4737   -5.1787   -4.9956   -4.9254   -4.2284   -4.1053   -3.8020   -2.5753   -2.4111   -2.3103   -1.0982   -1.0934    3.4817    4.1083    4.4559    4.4860    5.2029    5.3311    7.4690    8.3587    9.9473   11.3965   11.6524   12.0631   13.5105   14.1562   14.7692   15.8149   16.8091   17.9118   19.0252   20.2667   20.4994
  5.1261  -49.3604  -49.2973  -49.2971  -44.3407  -44.2813  -44.2808  -23.6797  -23.3354  -23.2594  -23.2219   -6.9622   -6.3184   -6.1730   -5.7178   -5.5641   -5.4880   -5.2113   -4.9834   -4.9562   -4.2411   -4.1192   -3.8186   -2.5670   -2.4040   -2.3153   -1.1147   -1.0804    3.5803    4.1257    4.4495    4.4795    5.2053    5.3287    7.4540    8.4050    9.9650   11.4522   11.5957   12.0789   13.4535   14.0764   14.7789   15.7945   16.6885   17.9239   18.9037   20.2631   20.4918
  5.1494  -49.3603  -49.2978  -49.2970  -44.3405  -44.2821  -44.2808  -23.6681  -23.3392  -23.2603  -23.2234   -6.9334   -6.3028   -6.1714   -5.7411   -5.5496   -5.4933   -5.2517   -4.9827   -4.9687   -4.2531   -4.1324   -3.8353   -2.5592   -2.3971   -2.3206   -1.1323   -1.0670    3.6787    4.1439    4.4429    4.4729    5.2117    5.3271    7.4381    8.4518    9.9798   11.4950   11.5415   12.1128   13.3908   13.9959   14.7728   15.7990   16.5327   17.9593   18.7996   20.2594   20.4951
